CustomerID,Recency,Frequency,MonetaryValue,Tenure,R,F,M,RFM_Segment,RFM_Score
14408,11,21,589.42,265,4,3,4,434,11.0
14409,72,11,324.40999999999997,319,2,3,3,233,8.0
14410,93,36,257.50999999999993,306,2,4,3,243,9.0
14411,311,3,286.20000000000005,311,1,1,3,113,5.0
14412,43,9,114.13,73,3,2,2,322,7.0
14413,363,3,14.45,363,1,1,1,111,3.0
14414,92,25,347.46000000000004,359,2,4,4,244,10.0
14415,2,102,1044.5499999999997,361,4,4,4,444,12.0
14416,43,2,36.1,43,3,1,1,311,5.0
14418,4,29,499.59,109,4,4,4,444,12.0
14419,11,37,202.57000000000002,365,4,4,3,443,11.0
14420,100,4,48.36,100,2,1,1,211,4.0
14421,58,7,197.37,212,2,2,3,223,7.0
14422,1,46,829.7200000000001,268,4,4,4,444,12.0
14426,24,55,1046.6200000000001,313,3,4,4,344,11.0
14427,64,6,99.58000000000001,64,2,2,2,222,6.0
14428,8,23,218.89,326,4,4,3,443,11.0
14431,303,2,43.2,303,1,1,1,111,3.0
14432,10,92,515.18,90,4,4,4,444,12.0
14434,38,1,69.6,38,3,1,2,312,6.0
14436,99,1,9.48,99,2,1,1,211,4.0
14438,307,3,47.5,307,1,1,1,111,3.0
14440,9,10,412.74000000000007,317,4,3,4,434,11.0
14441,1,12,466.63999999999993,256,4,3,4,434,11.0
14443,54,20,314.27,311,2,3,3,233,8.0
14446,1,60,266.84,247,4,4,3,443,11.0
14447,19,20,344.00000000000006,281,4,3,4,434,11.0
14448,365,4,12.0,365,1,1,1,111,3.0
14449,19,34,158.56,247,4,4,3,443,11.0
14450,181,6,80.55000000000001,321,1,2,2,122,5.0
14451,61,17,94.84,195,2,3,2,232,7.0
14452,11,8,35.91,94,4,2,1,421,7.0
14453,191,5,34.43,191,1,2,1,121,4.0
14456,6,188,636.6600000000001,143,4,4,4,444,12.0
14459,156,6,227.60000000000002,156,1,2,3,123,6.0
14461,149,26,340.41999999999996,262,1,4,4,144,9.0
14462,67,38,309.34,340,2,4,3,243,9.0
14463,206,1,76.32000000000001,206,1,1,2,112,4.0
14465,247,23,134.35000000000002,303,1,4,2,142,7.0
14466,30,10,408.29999999999995,309,3,3,4,334,10.0
14467,18,10,50.650000000000006,313,4,3,1,431,8.0
14470,12,11,109.03999999999999,288,4,3,2,432,9.0
14472,104,54,365.2299999999999,356,2,4,4,244,10.0
14473,283,1,85.0,283,1,1,2,112,4.0
14474,47,2,32.3,47,3,1,1,311,5.0
14475,72,8,252.84999999999997,305,2,2,3,223,7.0
14476,258,4,55.75,258,1,1,1,111,3.0
14477,51,1,179.0,51,3,1,3,313,7.0
14479,254,2,48.4,254,1,1,1,111,3.0
14481,165,3,54.800000000000004,288,1,1,1,111,3.0
14482,19,26,253.60999999999999,240,4,4,3,443,11.0
14484,51,3,78.2,51,3,1,2,312,6.0
14485,39,11,39.71,39,3,3,1,331,7.0
14487,27,29,223.15000000000003,90,3,4,3,343,10.0
14488,68,12,188.48000000000002,68,2,3,3,233,8.0
14489,208,4,52.5,208,1,1,1,111,3.0
14491,176,3,50.15,176,1,1,1,111,3.0
14493,8,24,465.48,156,4,4,4,444,12.0
14494,26,1,30.0,26,3,1,1,311,5.0
14495,122,1,19.799999999999997,122,2,1,1,211,4.0
14496,312,3,50.97,312,1,1,1,111,3.0
14497,310,6,105.96000000000001,310,1,2,2,122,5.0
14498,43,34,441.0700000000001,362,3,4,4,344,11.0
14499,27,41,165.94999999999996,279,3,4,3,343,10.0
14501,184,4,93.18,320,1,1,2,112,4.0
14502,20,127,444.1799999999998,314,3,4,4,344,11.0
14503,4,29,786.11,179,4,4,4,444,12.0
14504,48,21,121.83000000000001,279,3,3,2,332,8.0
14505,18,152,1150.3799999999999,363,4,4,4,444,12.0
14506,18,57,353.58,284,4,4,4,444,12.0
14507,41,24,333.16,277,3,4,3,343,10.0
14508,23,14,83.95999999999998,90,3,3,2,332,8.0
14511,12,20,315.64,134,4,3,3,433,10.0
14512,188,5,75.35000000000001,233,1,2,2,122,5.0
14513,207,2,53.65,289,1,1,1,111,3.0
14514,62,11,125.08,332,2,3,2,232,7.0
14515,18,18,365.9799999999999,219,4,3,4,434,11.0
14517,34,5,75.95,142,3,2,2,322,7.0
14518,65,5,64.09,65,2,2,2,222,6.0
14520,2,1,62.400000000000006,2,4,1,2,412,7.0
14522,93,3,189.42000000000002,199,2,1,3,213,6.0
14523,109,2,22.4,109,2,1,1,211,4.0
14524,32,28,293.9599999999999,361,3,4,3,343,10.0
14525,20,57,728.68,362,3,4,4,344,11.0
14527,3,187,1628.8800000000017,360,4,4,4,444,12.0
14528,38,4,150.24,38,3,1,3,313,7.0
14529,61,42,122.15000000000002,111,2,4,2,242,8.0
14530,26,53,742.5799999999999,297,3,4,4,344,11.0
14532,237,7,96.45,353,1,2,2,122,5.0
14533,25,12,447.06,353,3,3,4,334,10.0
14534,3,108,1082.5,319,4,4,4,444,12.0
14535,61,75,711.72,249,2,4,4,244,10.0
14536,260,2,59.5,260,1,1,2,112,4.0
14537,58,3,100.68,58,2,1,2,212,5.0
14538,65,2,32.7,65,2,1,1,211,4.0
14539,16,5,114.0,45,4,2,2,422,8.0
14540,10,15,200.32,310,4,3,3,433,10.0
14541,169,25,299.64000000000004,320,1,4,3,143,8.0
14543,31,13,546.4300000000001,319,3,3,4,334,10.0
14544,25,24,406.79999999999995,362,3,4,4,344,11.0
14546,6,70,503.6999999999998,249,4,4,4,444,12.0
14547,4,79,1008.0100000000003,55,4,4,4,444,12.0
14548,318,2,326.4,318,1,1,3,113,5.0
14549,312,8,40.080000000000005,312,1,2,1,121,4.0
14550,11,8,103.81,45,4,2,2,422,8.0
14551,205,2,27.64,205,1,1,1,111,3.0
14552,152,9,31.119999999999994,152,1,2,1,121,4.0
14553,20,18,166.84000000000003,340,3,3,3,333,9.0
14554,11,53,709.0799999999998,53,4,4,4,444,12.0
14555,303,3,32.45,303,1,1,1,111,3.0
14557,86,5,260.46000000000004,86,2,2,3,223,7.0
14560,8,14,338.9599999999999,358,4,3,4,434,11.0
14561,76,9,140.61,185,2,2,3,223,7.0
14562,4,95,1040.98,305,4,4,4,444,12.0
14565,96,29,725.87,362,2,4,4,244,10.0
14567,57,4,176.4,131,2,1,3,213,6.0
14569,2,2,4.15,2,4,1,1,411,6.0
14570,281,8,49.6,281,1,2,1,121,4.0
14572,41,57,451.37999999999994,325,3,4,4,344,11.0
14573,180,24,140.95000000000002,288,1,4,3,143,8.0
14577,13,21,162.32,363,4,3,3,433,10.0
14578,4,5,59.03,4,4,2,2,422,8.0
14581,17,5,57.95000000000001,17,4,2,1,421,7.0
14582,41,2,21.459999999999997,41,3,1,1,311,5.0
14583,6,62,173.88000000000008,206,4,4,3,443,11.0
14584,170,11,113.52000000000001,199,1,3,2,132,6.0
14585,51,7,38.51,51,3,2,1,321,6.0
14586,277,4,34.44,277,1,1,1,111,3.0
14587,19,59,204.12,332,4,4,3,443,11.0
14591,16,37,190.35,214,4,4,3,443,11.0
14592,36,29,82.98,65,3,4,2,342,9.0
14593,22,32,223.36,199,3,4,3,343,10.0
14594,8,4,28.979999999999997,8,4,1,1,411,6.0
14595,25,17,297.47,314,3,3,3,333,9.0
14597,12,8,138.92,192,4,2,3,423,9.0
14598,45,11,51.03,45,3,3,1,331,7.0
14600,306,7,123.75000000000003,306,1,2,2,122,5.0
14601,11,1,35.400000000000006,11,4,1,1,411,6.0
14603,275,1,509.99999999999994,275,1,1,4,114,6.0
14606,2,512,2353.590000000002,361,4,4,4,444,12.0
14607,19,15,3195.06,262,4,3,4,434,11.0
14608,5,6,580.6,86,4,2,4,424,10.0
14616,243,1,158.4,243,1,1,3,113,5.0
14618,10,2,60.0,11,4,1,2,412,7.0
14619,246,3,51.900000000000006,246,1,1,1,111,3.0
14620,206,5,76.46000000000001,284,1,2,2,122,5.0
14621,2,23,499.54,359,4,4,4,444,12.0
14622,185,6,64.7,185,1,2,2,122,5.0
14623,33,31,176.86999999999998,236,3,4,3,343,10.0
14624,58,1,15.600000000000001,58,2,1,1,211,4.0
14625,197,8,145.6,362,1,2,3,123,6.0
14626,24,25,491.6,234,3,4,4,344,11.0
14628,92,8,153.03,243,2,2,3,223,7.0
14629,5,25,131.26000000000002,48,4,4,2,442,10.0
14631,51,12,325.84000000000003,299,3,3,3,333,9.0
14632,263,1,15.9,263,1,1,1,111,3.0
14633,267,4,82.45,267,1,1,2,112,4.0
14636,37,6,127.80000000000001,269,3,2,2,322,7.0
14638,51,3,113.99000000000001,51,3,1,2,312,6.0
14639,53,36,609.3100000000002,362,2,4,4,244,10.0
14640,25,21,497.7400000000001,228,3,3,4,334,10.0
14641,22,3,59.75999999999999,22,3,1,2,312,6.0
14643,171,2,29.72,171,1,1,1,111,3.0
14644,68,6,146.3,299,2,2,3,223,7.0
14645,157,8,127.19,276,1,2,2,122,5.0
14647,202,7,120.35000000000001,202,1,2,2,122,5.0
14649,5,36,265.57,213,4,4,3,443,11.0
14651,68,24,136.02,212,2,4,2,242,8.0
14652,78,4,13.79,78,2,1,1,211,4.0
14653,2,39,344.52,339,4,4,4,444,12.0
14655,9,4,162.2,223,4,1,3,413,8.0
14656,170,17,65.89,284,1,3,2,132,6.0
14657,18,25,162.22000000000003,327,4,4,3,443,11.0
14658,6,6,39.09,118,4,2,1,421,7.0
14659,9,40,402.61,316,4,4,4,444,12.0
14660,87,6,31.47,101,2,2,1,221,5.0
14662,29,28,116.83000000000001,317,3,4,2,342,9.0
14664,20,22,106.72,34,3,4,2,342,9.0
14665,61,19,404.4199999999999,311,2,3,4,234,9.0
14666,25,3,34.3,25,3,1,1,311,5.0
14667,11,105,1810.2900000000002,365,4,4,4,444,12.0
14669,242,44,306.5899999999999,333,1,4,3,143,8.0
14670,281,30,138.18,281,1,4,3,143,8.0
14672,235,15,179.50000000000006,337,1,3,3,133,7.0
14673,4,10,167.25,38,4,3,3,433,10.0
14675,17,22,108.7,17,4,4,2,442,10.0
14676,32,9,765.96,284,3,2,4,324,9.0
14680,72,38,3439.9399999999996,361,2,4,4,244,10.0
14681,212,1,340.0,212,1,1,4,114,6.0
14682,202,1,20.8,202,1,1,1,111,3.0
14684,26,92,336.76999999999975,363,3,4,4,344,11.0
14687,107,2,49.8,107,2,1,1,211,4.0
14688,8,53,836.05,326,4,4,4,444,12.0
14689,209,3,17.7,209,1,1,1,111,3.0
14690,45,12,99.68,152,3,3,2,332,8.0
14691,31,13,469.0900000000001,213,3,3,4,334,10.0
14692,138,11,97.85,323,2,3,2,232,7.0
14693,265,2,134.1,265,1,1,2,112,4.0
14696,5,24,411.4,326,4,4,4,444,12.0
14697,219,5,29.089999999999996,219,1,2,1,121,4.0
14698,2,37,252.57,52,4,4,3,443,11.0
14699,215,3,39.45,215,1,1,1,111,3.0
14700,33,27,581.33,239,3,4,4,344,11.0
14701,11,77,630.5199999999999,317,4,4,4,444,12.0
14702,2,66,716.2500000000002,338,4,4,4,444,12.0
14703,15,5,68.53,15,4,2,2,422,8.0
14704,20,89,323.3199999999999,181,3,4,3,343,10.0
14708,3,4,185.99999999999997,3,4,1,3,413,8.0
14709,16,36,918.95,359,4,4,4,444,12.0
14710,15,24,91.86000000000003,60,4,4,2,442,10.0
14711,11,69,615.32,263,4,4,4,444,12.0
14712,30,6,393.9,113,3,2,4,324,9.0
14713,10,54,368.67999999999995,359,4,4,4,444,12.0
14714,25,1,11.6,25,3,1,1,311,5.0
14715,25,18,192.68,332,3,3,3,333,9.0
14716,44,17,122.19000000000001,149,3,3,2,332,8.0
14719,2,40,261.2899999999999,250,4,4,3,443,11.0
14720,6,6,83.1,127,4,2,2,422,8.0
14722,148,5,29.150000000000002,148,1,2,1,121,4.0
14723,11,54,195.57999999999998,359,4,4,3,443,11.0
14725,25,14,216.8,25,3,3,3,333,9.0
14727,275,4,135.2,275,1,1,2,112,4.0
14730,2,91,431.3599999999997,277,4,4,4,444,12.0
14731,48,12,117.42999999999998,213,3,3,2,332,8.0
14732,9,35,621.5,284,4,4,4,444,12.0
14733,17,40,1874.3799999999999,362,4,4,4,444,12.0
14735,4,33,932.0899999999998,359,4,4,4,444,12.0
14737,4,7,516.75,354,4,2,4,424,10.0
14738,43,2,14.86,65,3,1,1,311,5.0
14739,20,10,579.5999999999999,339,3,3,4,334,10.0
14740,198,17,329.7,284,1,3,3,133,7.0
14741,12,15,402.4599999999999,362,4,3,4,434,11.0
14744,17,4,107.94999999999999,313,4,1,2,412,7.0
14745,113,16,324.87,286,2,3,3,233,8.0
14747,250,3,55.599999999999994,250,1,1,1,111,3.0
14748,30,10,149.95,213,3,3,3,333,9.0
14752,44,2,260.64,44,3,1,3,313,7.0
14753,88,5,100.30000000000001,88,2,2,2,222,6.0
14754,45,9,159.28,296,3,2,3,323,8.0
14755,10,42,912.87,335,4,4,4,444,12.0
14756,16,6,100.77999999999999,16,4,2,2,422,8.0
14757,76,4,93.92,76,2,1,2,212,5.0
14758,145,19,407.0,260,1,3,4,134,8.0
14759,5,32,524.0,233,4,4,4,444,12.0
14760,298,2,43.599999999999994,298,1,1,1,111,3.0
14761,335,1,10.2,335,1,1,1,111,3.0
14762,264,3,27.96,264,1,1,1,111,3.0
14765,30,8,52.82000000000001,177,3,2,1,321,6.0
14766,9,21,445.72,257,4,3,4,434,11.0
14768,18,2,89.10000000000001,128,4,1,2,412,7.0
14769,3,233,2220.16,358,4,4,4,444,12.0
14770,233,12,195.66,324,1,3,3,133,7.0
14772,113,3,47.25,113,2,1,1,211,4.0
14775,59,13,196.62,138,2,3,3,233,8.0
14776,52,27,565.32,313,2,4,4,244,10.0
14778,128,11,226.06,309,2,3,3,233,8.0
14779,324,6,67.65,324,1,2,2,122,5.0
14780,55,7,123.22,80,2,2,2,222,6.0
14782,320,1,25.200000000000003,320,1,1,1,111,3.0
14784,27,2,30.0,27,3,1,1,311,5.0
14788,8,4,94.60000000000001,27,4,1,2,412,7.0
14790,29,3,30.66,120,3,1,1,311,5.0
14793,22,2,23.2,22,3,1,1,311,5.0
14794,3,12,204.06,335,4,3,3,433,10.0
14795,167,1,23.85,167,1,1,1,111,3.0
14796,2,217,1434.580000000001,362,4,4,4,444,12.0
14798,53,3,46.72,145,2,1,1,211,4.0
14799,52,1,5.8,52,2,1,1,211,4.0
14800,48,57,586.0,363,3,4,4,344,11.0
14801,62,13,41.65,62,2,3,1,231,6.0
14803,163,14,221.25000000000003,293,1,3,3,133,7.0
14804,9,2,73.1,9,4,1,2,412,7.0
14805,16,13,169.6,314,4,3,3,433,10.0
14806,76,4,70.14,76,2,1,2,212,5.0
14808,40,30,336.47999999999996,173,3,4,4,344,11.0
14810,41,49,416.13000000000005,335,3,4,4,344,11.0
14815,37,6,86.52,68,3,2,2,322,7.0
14817,201,14,237.04,278,1,3,3,133,7.0
14818,74,13,224.52999999999997,254,2,3,3,233,8.0
14819,65,3,83.85,65,2,1,2,212,5.0
14820,22,4,60.45,174,3,1,2,312,6.0
14823,181,16,78.43,195,1,3,2,132,6.0
14824,11,4,122.46000000000001,92,4,1,2,412,7.0
14825,24,15,338.15000000000003,359,3,3,4,334,10.0
14828,197,2,275.40000000000003,197,1,1,3,113,5.0
14829,30,6,110.36,361,3,2,2,322,7.0
14830,54,8,18.369999999999997,54,2,2,1,221,5.0
14834,18,14,300.09999999999997,241,4,3,3,433,10.0
14837,90,22,353.90000000000003,202,2,4,4,244,10.0
14841,54,29,640.61,359,2,4,4,244,10.0
14842,44,27,474.08,192,3,4,4,344,11.0
14844,64,24,987.9700000000003,242,2,4,4,244,10.0
14847,149,4,79.69999999999999,149,1,1,2,112,4.0
14849,22,57,1175.3700000000001,319,3,4,4,344,11.0
14850,312,3,45.1,312,1,1,1,111,3.0
14851,24,5,57.239999999999995,257,3,2,1,321,6.0
14852,59,37,693.49,253,2,4,4,244,10.0
14853,25,2,191.7,212,3,1,3,313,7.0
14854,79,25,430.49999999999994,275,2,4,4,244,10.0
14855,120,5,113.6,135,2,2,2,222,6.0
14856,37,10,244.76999999999998,57,3,3,3,333,9.0
14857,60,12,234.35,149,2,3,3,233,8.0
14859,13,10,217.22000000000003,205,4,3,3,433,10.0
14860,20,1,40.56,20,3,1,1,311,5.0
14862,26,8,151.9,149,3,2,3,323,8.0
14863,30,4,86.88,30,3,1,2,312,6.0
14866,39,19,4053.98,142,3,3,4,334,10.0
14867,186,9,202.98,337,1,2,3,123,6.0
14868,4,38,793.0600000000002,234,4,4,4,444,12.0
14869,9,9,70.22,104,4,2,2,422,8.0
14870,262,5,87.6,262,1,2,2,122,5.0
14871,4,18,104.27,361,4,3,2,432,9.0
14873,211,5,114.5,211,1,2,2,122,5.0
14875,108,7,126.75,263,2,2,2,222,6.0
14878,37,22,369.51,359,3,4,4,344,11.0
14880,78,10,146.13,289,2,3,3,233,8.0
14881,20,4,67.92,20,3,1,2,312,6.0
14882,27,3,207.9,34,3,1,3,313,7.0
14883,40,7,101.82999999999998,212,3,2,2,322,7.0
14885,132,5,325.2,132,2,2,3,223,7.0
14886,253,4,68.1,253,1,1,2,112,4.0
14888,208,4,67.8,208,1,1,2,112,4.0
14889,337,3,42.3,337,1,1,1,111,3.0
14890,254,1,15.0,254,1,1,1,111,3.0
14891,149,6,83.34,188,1,2,2,122,5.0
14893,12,8,110.64,12,4,2,2,422,8.0
14894,86,4,152.76,86,2,1,3,213,6.0
14895,8,107,2194.1,291,4,4,4,444,12.0
14896,205,1,13.5,205,1,1,1,111,3.0
14897,8,10,214.64,297,4,3,3,433,10.0
14898,24,23,324.4,327,3,4,3,343,10.0
14901,12,8,146.58,361,4,2,3,423,9.0
14902,26,6,117.9,26,3,2,2,322,7.0
14903,22,64,465.2399999999998,279,3,4,4,344,11.0
14904,3,13,147.94,26,4,3,3,433,10.0
14905,158,5,214.0,234,1,2,3,123,6.0
14907,4,23,487.90000000000003,361,4,4,4,444,12.0
14908,75,1,45.0,75,2,1,1,211,4.0
14910,3,9,143.53,55,4,2,3,423,9.0
14913,36,14,228.98000000000002,360,3,3,3,333,9.0
14915,92,6,177.98000000000002,278,2,2,3,223,7.0
14916,71,13,229.03000000000003,325,2,3,3,233,8.0
14918,116,14,478.90999999999997,155,2,3,4,234,9.0
14920,213,14,237.29,213,1,3,3,133,7.0
14921,31,15,221.95,202,3,3,3,333,9.0
14923,51,9,167.94000000000003,51,3,2,3,323,8.0
14924,246,1,15.8,246,1,1,1,111,3.0
14929,33,4,74.6,33,3,1,2,312,6.0
14944,30,30,916.6900000000003,218,3,4,4,344,11.0
14947,131,1,30.0,131,2,1,1,211,4.0
14948,24,18,260.46999999999997,220,3,3,3,333,9.0
14950,20,4,64.0,20,3,1,2,312,6.0
14951,80,1,15.600000000000001,80,2,1,1,211,4.0
14952,60,25,1138.3200000000002,365,2,4,4,244,10.0
14953,26,10,45.709999999999994,26,3,3,1,331,7.0
14954,13,19,101.57000000000002,13,4,3,2,432,9.0
14957,254,1,3.9,254,1,1,1,111,3.0
14958,148,6,40.7,246,1,2,1,121,4.0
14959,65,10,131.94,297,2,3,2,232,7.0
14960,9,7,40.01,9,4,2,1,421,7.0
14961,11,59,1467.8700000000006,361,4,4,4,444,12.0
14962,271,1,70.2,271,1,1,2,112,4.0
14963,10,36,248.27000000000004,184,4,4,3,443,11.0
14964,248,4,29.55,248,1,1,1,111,3.0
14965,97,18,211.85999999999999,97,2,3,3,233,8.0
14966,15,8,59.83,15,4,2,2,422,8.0
14967,50,2,109.80000000000001,50,3,1,2,312,6.0
14968,31,4,13.850000000000001,31,3,1,1,311,5.0
14970,69,4,182.3,253,2,1,3,213,6.0
14971,36,30,215.33999999999997,44,3,4,3,343,10.0
14972,129,2,14.01,129,2,1,1,211,4.0
14973,108,4,97.32,135,2,1,2,212,5.0
14974,38,4,19.529999999999998,38,3,1,1,311,5.0
14975,58,2,85.32,58,2,1,2,212,5.0
14976,58,16,205.76999999999998,327,2,3,3,233,8.0
14978,73,46,371.51000000000005,331,2,4,4,244,10.0
14981,247,4,50.46,247,1,1,1,111,3.0
14984,20,15,80.68,181,3,3,2,332,8.0
14985,199,18,46.660000000000004,359,1,3,1,131,5.0
14987,16,1,81.6,16,4,1,2,412,7.0
14988,212,11,103.08000000000001,212,1,3,2,132,6.0
14995,39,8,28.13,281,3,2,1,321,6.0
14997,47,6,134.16,179,3,2,2,322,7.0
14998,171,12,111.47000000000001,242,1,3,2,132,6.0
15000,48,12,77.32000000000001,48,3,3,2,332,8.0
15002,116,19,238.22000000000003,339,2,3,3,233,8.0
15004,148,23,147.54000000000002,148,1,4,3,143,8.0
15005,16,236,1344.3899999999999,360,4,4,4,444,12.0
15006,52,28,108.99000000000002,52,2,4,2,242,8.0
15007,160,1,4.16,160,1,1,1,111,3.0
15009,13,29,207.10999999999996,26,4,4,3,443,11.0
15010,36,8,111.05000000000001,36,3,2,2,322,7.0
15012,54,18,58.61,54,2,3,1,231,6.0
15014,44,6,94.17999999999999,177,3,2,2,322,7.0
15016,173,5,54.760000000000005,173,1,2,1,121,4.0
15017,34,1,4.2,34,3,1,1,311,5.0
15018,39,6,88.53999999999999,253,3,2,2,322,7.0
15019,267,15,52.3,267,1,3,1,131,5.0
15021,9,95,456.96,262,4,4,4,444,12.0
15022,12,22,133.95000000000002,48,4,4,2,442,10.0
15023,4,111,1246.71,326,4,4,4,444,12.0
15024,10,25,267.59,297,4,4,3,443,11.0
15025,34,16,75.4,34,3,3,2,332,8.0
15026,81,8,81.54,278,2,2,2,222,6.0
15027,31,9,343.49999999999994,239,3,2,4,324,9.0
15028,9,7,62.35,43,4,2,2,422,8.0
15030,72,1,95.4,72,2,1,2,212,5.0
15031,5,19,95.89000000000003,283,4,3,2,432,9.0
15032,257,3,359.5,257,1,1,4,114,6.0
15033,5,102,557.1899999999997,330,4,4,4,444,12.0
15034,16,72,945.7099999999997,354,4,4,4,444,12.0
15035,90,2,37.050000000000004,90,2,1,1,211,4.0
15036,73,25,121.84999999999998,180,2,4,2,242,8.0
15038,69,19,102.22,244,2,3,2,232,7.0
15039,10,305,3602.670000000001,361,4,4,4,444,12.0
15041,171,10,31.139999999999997,171,1,3,1,131,5.0
15043,32,1,179.0,32,3,1,3,313,7.0
15044,20,94,1578.4600000000003,363,3,4,4,344,11.0
15045,152,3,98.88,152,1,1,2,112,4.0
15046,10,45,983.7199999999998,339,4,4,4,444,12.0
15047,270,6,100.4,270,1,2,2,122,5.0
15048,66,13,66.76,221,2,3,2,232,7.0
15050,26,15,371.95000000000005,72,3,3,4,334,10.0
15051,24,39,394.3400000000001,151,3,4,4,344,11.0
15052,320,5,22.4,320,1,2,1,121,4.0
15053,5,16,143.05,282,4,3,3,433,10.0
15054,13,26,71.00000000000001,41,4,4,2,442,10.0
15057,316,4,211.5,316,1,1,3,113,5.0
15058,26,35,286.44,313,3,4,3,343,10.0
15059,41,53,319.61999999999983,335,3,4,3,343,10.0
15060,9,23,87.16,10,4,4,2,442,10.0
15061,4,58,6916.620000000002,365,4,4,4,444,12.0
15062,72,18,340.41999999999996,360,2,3,4,234,9.0
15063,214,2,45.4,214,1,1,1,111,3.0
15065,38,17,529.0500000000001,292,3,3,4,334,10.0
15066,54,12,252.79999999999998,54,2,3,3,233,8.0
15067,79,16,357.74000000000007,283,2,3,4,234,9.0
15068,47,21,116.54,257,3,3,2,332,8.0
15069,180,7,109.80000000000001,180,1,2,2,122,5.0
15071,94,5,205.0,276,2,2,3,223,7.0
15073,10,11,201.55,187,4,3,3,433,10.0
15074,106,7,144.92000000000002,106,2,2,3,223,7.0
15075,78,6,261.86,78,2,2,3,223,7.0
15076,173,4,63.3,173,1,1,2,112,4.0
15078,8,83,1901.0199999999993,355,4,4,4,444,12.0
15079,213,9,184.11,316,1,2,3,123,6.0
15081,23,6,89.94999999999999,209,3,2,2,322,7.0
15083,257,1,14.850000000000001,257,1,1,1,111,3.0
15087,282,2,43.8,282,1,1,1,111,3.0
15088,22,15,281.52000000000004,68,3,3,3,333,9.0
15089,11,29,589.4999999999999,129,4,4,4,444,12.0
15090,309,3,45.4,309,1,1,1,111,3.0
15091,68,6,77.91000000000001,68,2,2,2,222,6.0
15092,216,3,46.8,284,1,1,1,111,3.0
15093,19,15,715.8399999999999,339,4,3,4,434,11.0
15095,104,7,205.5,204,2,2,3,223,7.0
15096,43,1,6.64,43,3,1,1,311,5.0
15097,5,5,56.8,5,4,2,1,421,7.0
15099,85,5,67.48,85,2,2,2,222,6.0
15101,9,2,58.53,360,4,1,1,411,6.0
15103,32,5,78.53999999999999,87,3,2,2,322,7.0
15104,197,14,198.92000000000002,283,1,3,3,133,7.0
15105,19,17,358.22,135,4,3,4,434,11.0
15106,18,24,321.41999999999996,270,4,4,3,443,11.0
15107,331,3,40.45,335,1,1,1,111,3.0
15109,246,6,103.35000000000001,246,1,2,2,122,5.0
15110,24,7,243.05,319,3,2,3,323,8.0
15111,30,12,272.75,67,3,3,3,333,9.0
15113,10,18,586.1,55,4,3,4,434,11.0
15114,31,32,529.86,302,3,4,4,344,11.0
15115,19,5,76.80000000000001,19,4,2,2,422,8.0
15116,18,10,210.76000000000002,205,4,3,3,433,10.0
15117,15,14,376.90999999999997,216,4,3,4,434,11.0
15118,135,1,244.8,135,2,1,3,213,6.0
15119,246,1,16.5,246,1,1,1,111,3.0
15120,134,5,77.3,134,2,2,2,222,6.0
15121,289,4,74.55000000000001,289,1,1,2,112,4.0
15122,115,17,355.86000000000007,298,2,3,4,234,9.0
15123,8,17,332.39000000000004,207,4,3,3,433,10.0
15124,23,6,74.32000000000001,192,3,2,2,322,7.0
15125,26,24,2054.3399999999997,271,3,4,4,344,11.0
15127,66,8,227.51999999999998,66,2,2,3,223,7.0
15128,61,20,290.82,220,2,3,3,233,8.0
15129,51,13,615.7,292,3,3,4,334,10.0
15130,170,4,73.2,170,1,1,2,112,4.0
15132,106,11,159.56,263,2,3,3,233,8.0
15133,128,8,254.12,302,2,2,3,223,7.0
15134,15,19,410.17999999999995,241,4,3,4,434,11.0
15135,240,2,30.0,240,1,1,1,111,3.0
15136,3,22,479.42999999999995,97,4,4,4,444,12.0
15139,337,2,27.900000000000002,337,1,1,1,111,3.0
15140,53,17,525.24,265,2,3,4,234,9.0
15142,47,6,107.5,47,3,2,2,322,7.0
15143,226,2,28.200000000000003,226,1,1,1,111,3.0
15144,9,41,1276.0999999999997,313,4,4,4,444,12.0
15145,5,13,238.45999999999998,249,4,3,3,433,10.0
15146,165,26,364.4199999999999,292,1,4,4,144,9.0
15147,241,6,92.70000000000002,241,1,2,2,122,5.0
15148,11,4,54.51,11,4,1,1,411,6.0
15149,134,6,146.55,134,2,2,3,223,7.0
15150,18,61,961.24,270,4,4,4,444,12.0
15152,10,47,817.64,188,4,4,4,444,12.0
15153,32,4,57.7,32,3,1,1,311,5.0
15154,76,20,46.81,76,2,3,1,231,6.0
15156,2,11,245.25,34,4,3,3,433,10.0
15157,4,33,585.84,359,4,4,4,444,12.0
15158,46,3,189.6,46,3,1,3,313,7.0
15159,5,143,3771.400000000001,362,4,4,4,444,12.0
15160,358,1,106.2,358,1,1,2,112,4.0
15163,19,6,66.22,193,4,2,2,422,8.0
15164,69,21,175.29,340,2,3,3,233,8.0
15167,321,4,12.65,321,1,1,1,111,3.0
15168,26,2,32.4,26,3,1,1,311,5.0
15172,9,17,251.54000000000002,237,4,3,3,433,10.0
15174,323,4,67.02,323,1,1,2,112,4.0
15175,72,3,25.16,72,2,1,1,211,4.0
15178,261,1,19.5,261,1,1,1,111,3.0
15179,19,15,468.77000000000004,320,4,3,4,434,11.0
15181,67,7,337.7999999999999,270,2,2,4,224,8.0
15182,155,4,100.44999999999999,269,1,1,2,112,4.0
15184,30,18,117.41000000000001,191,3,3,2,332,8.0
