CustomerID,Recency,Frequency,MonetaryValue,Tenure,R,F
15153,32,4,57.7,32,2,1
15154,76,20,46.81,76,2,3
15156,2,11,245.25,34,3,2
15157,4,33,585.84,359,3,3
15158,46,3,189.6,46,2,1
15159,5,143,3771.400000000001,362,3,3
15160,358,1,106.2,358,1,1
15163,19,6,66.22,193,3,2
15164,69,21,175.29,340,2,3
15167,321,4,12.65,321,1,1
15168,26,2,32.4,26,3,1
15172,9,17,251.54,237,3,3
15174,323,4,67.02,323,1,1
15175,72,3,25.16,72,2,1
15178,261,1,19.5,261,1,1
15179,19,15,468.77,320,3,2
15181,67,7,337.7999999999999,270,2,2
15182,155,4,100.45,269,1,1
15184,30,18,117.41,191,2,3
15185,71,6,56.4,71,2,2
15186,15,5,88.86,169,3,1
15187,2,26,1636.38,213,3,3
15189,2,41,3379.11,333,3,3
15192,120,9,138.72,192,1,2
15193,61,1,19.8,61,2,1
15194,4,58,1701.8099999999995,362,3,3
15195,3,1,3861.0,3,3,1
15197,11,8,683.5500000000002,359,3,2
15198,93,2,50.40000000000001,125,1,1
15199,95,1,49.05,95,1,1
15201,88,11,314.8400000000001,248,2,2
15203,26,30,429.08000000000015,312,3,3
15204,358,1,59.40000000000001,358,1,1
15205,86,10,137.44000000000003,128,2,2
15206,100,1,61.2,100,1,1
15208,2,6,202.85,164,3,2
15210,226,2,70.11,226,1,1
15211,61,8,136.14,61,2,2
15213,330,6,81.60000000000002,330,1,2
15214,2,28,452.2900000000001,243,3,3
15215,47,6,103.75,97,2,2
15218,11,32,982.87,319,3,3
15219,177,2,25.5,177,1,1
15220,52,28,419.18,281,2,3
15223,226,3,189.2,250,1,1
15224,359,1,13.2,359,1,1
15225,235,4,65.1,235,1,1
15226,311,1,15.3,311,1,1
15227,37,9,162.77,318,2,2
15228,67,20,456.42,295,2,3
15230,241,6,89.4,241,1,2
15232,114,9,190.66,141,1,2
15234,277,1,1.92,277,1,1
15235,218,25,381.69000000000017,352,1,3
15236,299,4,96.0,299,1,1
15237,79,17,227.53,228,2,3
15238,30,10,263.41,185,2,2
15239,11,4,53.0,79,3,1
15240,45,14,229.8100000000001,312,2,2
15241,67,19,317.14,284,2,3
15243,75,4,49.25,75,2,1
15244,66,7,159.36,249,2,2
15245,135,18,701.8199999999997,262,1,3
15246,239,4,52.8,359,1,1
15247,123,1,81.6,123,1,1
15249,32,72,1327.16,257,2,3
15251,10,29,3027.21,242,3,3
15252,37,10,166.49,184,2,2
15253,17,15,248.24999999999997,170,3,2
15254,128,6,116.03,128,1,2
15255,67,13,242.06000000000003,67,2,2
15257,284,3,92.05,284,1,1
15258,169,8,127.45,218,1,2
15260,143,6,129.1,234,1,2
15261,136,1,17.4,136,1,1
15263,107,4,44.82000000000001,107,1,1
15264,65,3,50.55,65,2,1
15265,152,17,313.74,236,1,3
15266,339,1,17.85,339,1,1
15267,183,2,550.8,183,1,1
15269,24,1,118.8,24,3,1
15270,16,9,263.75,311,3,2
15271,8,59,521.3399999999998,338,3,3
15272,58,13,132.54,87,2,2
15274,5,8,108.26,19,3,2
15275,38,9,146.73000000000005,38,2,2
15276,67,12,22.17,67,2,2
15277,47,3,35.34,47,2,1
15279,355,2,35.2,355,1,1
15280,173,4,23.32,173,1,1
15281,59,39,674.54,334,2,3
15286,50,1,66.4,50,2,1
15287,23,6,111.15,71,3,2
15288,44,15,465.68,265,2,2
15289,30,12,188.07,250,2,2
15290,5,44,1701.8000000000004,360,3,3
15291,26,18,571.7799999999999,358,3,3
15292,202,5,40.75,202,1,1
15296,51,45,768.3299999999998,327,2,3
15297,11,8,141.42000000000004,64,3,2
15298,3,34,1558.1799999999996,325,3,3
15300,65,3,48.5,65,2,1
15301,51,43,774.7099999999998,228,2,3
15303,291,4,65.8,291,1,1
15304,61,5,176.5,282,2,1
15306,65,13,243.0,149,2,2
15307,96,1,14.85,96,1,1
15308,275,3,60.6,275,1,1
15311,1,447,11758.489999999983,362,3,3
15312,76,6,128.24,355,2,2
15314,200,5,70.08,200,1,1
15315,65,6,91.38,117,2,2
15316,327,1,165.0,327,1,1
15318,4,5,36.96,4,3,1
15319,284,1,17.700000000000006,284,1,1
15320,45,7,55.55,45,2,2
15321,71,20,611.7000000000003,292,2,3
15322,86,9,160.83999999999997,86,2,2
15325,104,15,61.25999999999999,104,1,2
15326,334,6,60.78,334,1,2
15327,53,1,10.2,53,2,1
15329,40,15,213.68,172,2,2
15330,61,1,69.6,61,2,1
15333,209,3,378.54,209,1,1
15334,157,22,63.34999999999999,174,1,3
15335,54,6,17.9,54,2,2
15339,67,15,103.57,319,2,2
15341,81,4,517.36,81,2,1
15342,130,7,103.2,130,1,2
15343,88,6,109.2,88,2,2
15344,33,5,107.56,75,2,1
15345,46,1,29.9,46,2,1
15346,333,3,47.10000000000001,333,1,1
15348,73,1,15.0,73,2,1
15349,159,12,67.76,188,1,2
15351,13,38,326.1300000000001,80,3,3
15353,255,8,59.90000000000001,255,1,2
15355,30,2,55.6,30,2,1
15356,32,103,530.09,361,2,3
15358,5,105,1725.9399999999994,339,3,3
15360,40,2,49.6,40,2,1
15361,362,3,253.32,362,1,1
15364,96,5,89.56000000000002,96,1,1
15365,26,19,430.58000000000015,316,3,3
15366,76,12,166.44,359,2,2
15367,58,14,369.12,276,2,2
15368,22,1,279.24,22,3,1
15370,72,19,463.45,333,2,3
15372,138,6,449.56,138,1,2
15373,9,23,425.07,360,3,3
15376,41,24,314.19,223,2,3
15379,170,45,867.5199999999996,359,1,3
15380,9,7,198.2,142,3,2
15382,15,62,1337.9600000000005,296,3,3
15384,170,7,103.99,360,1,2
15385,41,1,10.2,41,2,1
15386,187,3,35.28,187,1,1
15392,5,19,393.58,361,3,3
15393,282,3,43.2,282,1,1
15394,10,12,354.72,359,3,2
15395,326,2,31.85,326,1,1
15396,113,6,101.28,113,1,2
15397,290,1,14.85,290,1,1
15398,17,12,239.34000000000003,79,3,2
15399,2,12,186.22,80,3,2
15400,129,2,105.4,279,1,1
15402,149,6,68.5,197,1,2
15405,190,2,15.44,190,1,1
15406,32,13,91.3,302,2,2
15407,34,28,329.27,306,2,3
15408,265,10,110.75,265,1,2
15410,85,25,633.1500000000002,262,2,3
15411,27,23,321.4500000000001,183,3,3
15412,172,1,11.8,172,1,1
15414,10,5,96.58,38,3,1
15415,314,12,158.35000000000005,314,1,2
15416,65,28,552.7900000000002,283,2,3
15417,86,6,111.0,86,2,2
15419,25,2,34.4,25,3,1
15421,59,6,112.1,311,2,2
15422,324,1,15.3,324,1,1
15424,255,3,49.56,255,1,1
15426,20,38,183.03000000000003,258,3,3
15427,34,49,213.14999999999995,48,2,3
15428,16,3,46.62000000000001,16,3,1
15429,27,14,104.09000000000002,76,3,2
15432,24,2,40.2,24,3,1
15433,268,4,55.56,268,1,1
15434,9,6,141.5,201,3,2
15435,23,6,35.74999999999999,23,3,2
15436,13,69,231.13,235,3,3
15437,263,11,56.43000000000001,263,1,2
15438,132,3,26.3,132,1,1
15440,55,14,56.44,209,2,2
15443,2,87,771.3,321,3,3
15444,10,53,334.6500000000001,41,3,3
15445,265,1,25.5,265,1,1
15447,331,2,28.52,331,1,1
15448,313,6,96.2,313,1,2
15449,27,12,211.43,262,3,2
15450,31,2,25.4,31,2,1
15452,30,14,172.77000000000004,265,2,2
15453,2,67,278.2899999999999,188,3,3
15454,363,7,48.55,363,1,2
15456,284,12,70.84,360,1,2
15457,263,9,32.97,263,1,2
15458,26,1,23.4,26,3,1
15460,355,6,17.549999999999994,355,1,2
15462,95,1,19.8,95,1,1
15463,30,2,45.8,30,2,1
15464,339,33,177.55,339,1,3
15465,83,16,896.7499999999999,360,2,3
15466,86,11,45.25000000000001,86,2,2
15467,10,9,97.98,153,3,2
15468,52,5,95.75,52,2,1
15469,51,3,75.6,121,2,1
15471,3,13,53.45,3,3,2
15472,114,15,59.8,114,1,2
15473,15,2,306.0,59,3,1
15475,78,6,98.61,78,2,2
15478,41,12,230.69,57,2,2
15482,16,17,1770.2,251,3,3
15483,162,22,52.84,267,1,3
15484,2,36,760.8399999999998,79,3,3
15485,31,10,177.67,337,2,2
15489,23,15,435.46,212,3,2
15491,101,32,595.54,236,1,3
15492,75,7,122.32,75,2,2
15493,33,49,320.50999999999993,271,2,3
15494,22,27,322.2800000000001,122,3,3
15497,18,4,288.6,320,3,1
15498,3,99,2621.03,324,3,3
15500,9,18,330.0,82,3,3
15502,16,30,1135.3299999999995,276,3,3
15503,363,14,41.6,363,1,2
15504,82,4,16.9,82,2,1
15505,53,21,972.86,156,2,3
15506,23,33,221.00000000000003,139,3,3
15507,172,12,146.47,172,1,2
15508,190,21,281.84,236,1,3
15511,12,34,230.19,86,3,3
15512,360,1,15.3,360,1,1
15513,34,73,3305.510000000001,331,2,3
15514,13,39,1022.49,365,3,3
15516,47,4,9.9,47,2,1
15517,234,8,95.78000000000002,234,1,2
15518,65,46,411.76999999999987,333,2,3
15520,2,4,64.38,2,3,1
15521,41,31,387.13,255,2,3
15522,33,9,45.86,88,2,2
15523,85,3,252.50000000000003,85,2,1
15525,3,21,107.46999999999998,18,3,3
15527,19,31,661.54,355,3,3
15528,255,8,123.61,255,1,2
15529,23,133,700.5699999999996,324,3,3
15530,22,21,326.0,247,3,3
15531,9,55,491.74000000000007,31,3,3
15532,26,43,332.23,359,3,3
15533,20,18,163.36,90,3,3
15535,174,24,168.38999999999996,328,1,3
15537,164,3,7.5,164,1,1
15539,8,9,119.87,8,3,2
15540,12,3,37.65000000000001,12,3,1
15541,115,6,23.73,115,1,2
15543,289,9,38.5,289,1,2
15544,10,48,647.1,302,3,3
15545,55,13,38.88,55,2,2
15547,8,138,1077.1000000000008,363,3,3
15549,158,21,330.85,317,1,3
15550,5,13,127.95,302,3,2
15551,37,5,101.0,37,2,1
15552,218,4,7.78,218,1,1
15553,61,8,70.53,61,2,2
15554,278,2,25.2,278,1,1
15555,13,174,851.3299999999998,362,3,3
15556,25,5,79.08,25,3,1
15557,29,5,118.26,29,2,1
15561,12,4,65.46000000000001,216,3,1
15563,23,21,312.29,359,3,3
15565,71,1,16.5,71,2,1
15567,19,1,24.96,19,3,1
15568,3,10,126.91,74,3,2
15569,104,5,552.98,333,1,1
15570,11,62,842.89,363,3,3
15571,12,12,186.63,79,3,2
15572,5,41,591.49,279,3,3
15573,32,19,127.43000000000002,86,2,3
15574,178,7,47.07,359,1,2
15576,38,10,134.29999999999998,38,2,2
15577,152,10,65.77000000000001,306,1,2
15579,69,9,62.71,314,2,2
15581,157,35,147.32000000000005,356,1,3
15582,221,5,63.48,221,1,1
15584,24,18,88.55,163,3,3
15585,177,7,121.25,177,1,2
15587,51,2,111.96,51,2,1
15589,256,6,90.1,311,1,2
15592,47,5,94.74,47,2,1
15593,71,1,71.4,71,2,1
15594,31,22,378.82,235,2,3
15596,215,11,223.0,327,1,2
15597,36,3,32.160000000000004,36,2,1
15598,54,3,63.06,54,2,1
15599,27,10,136.33,205,3,2
15601,12,69,1102.12,359,3,3
15602,9,11,305.22,313,3,2
15604,53,2,36.52,53,2,1
15605,37,8,134.3,290,2,2
15606,62,18,687.63,325,2,3
15607,337,5,54.76,337,1,1
15608,29,11,271.78,121,2,2
15609,185,6,112.68,185,1,2
15610,52,3,53.14,52,2,1
15611,10,7,197.85,335,3,2
15612,37,3,124.1,62,2,1
15615,11,80,2145.8,360,3,3
15618,33,11,165.951,137,2,2
15620,57,13,186.9,359,2,2
15621,5,3,198.72,5,3,1
15622,44,45,925.82,283,2,3
15623,142,4,60.13,142,1,1
15624,136,6,88.53,207,1,2
15625,104,14,314.1,236,1,2
15626,75,11,139.48000000000002,330,2,2
15628,5,26,477.0,256,3,3
15630,46,12,212.74,205,2,2
15632,16,32,624.4,275,3,3
15634,18,4,65.7,18,3,1
15636,90,4,117.0,283,2,1
15637,53,2,36.90000000000001,53,2,1
15639,135,2,15.12,135,1,1
15640,5,91,2297.7,362,3,3
15641,106,10,177.4,360,1,2
15643,283,5,76.69999999999997,283,1,1
15644,167,46,147.33999999999997,262,1,3
15645,19,12,138.21,19,3,2
15646,247,2,28.200000000000006,247,1,1
15648,205,7,199.3,268,1,2
15651,37,8,154.86,261,2,2
15652,92,6,102.8,92,1,2
15653,93,2,432.12,116,1,1
15654,10,4,103.56,10,3,1
15655,244,8,123.71,244,1,2
15656,46,16,253.3,285,2,3
15657,23,1,30.0,23,3,1
15658,198,6,109.2,310,1,2
15659,44,2,45.0,44,2,1
15660,26,21,372.34,284,3,3
15661,318,1,6.6000000000000005,318,1,1
15663,107,2,29.04,107,1,1
15664,51,2,33.36,51,2,1
15665,169,21,415.47,244,1,3
15667,40,3,70.56,40,2,1
15669,104,5,151.02,264,1,1
15670,297,7,106.5,297,1,2
15671,26,8,299.46,271,3,2
15673,89,44,799.27,328,2,3
15674,74,23,371.87,255,2,3
15675,156,3,29.72,156,1,1
15676,19,46,824.4599999999998,284,3,3
15677,50,12,240.15,50,2,2
15678,53,2,36.0,53,2,1
15679,25,29,156.06,183,3,3
15680,10,8,121.62999999999998,41,3,2
15681,26,8,178.04,281,3,2
15683,118,1,17.4,118,1,1
15687,9,34,634.0499999999997,331,3,3
15689,362,2,45.6,362,1,1
15690,5,4,46.2,101,3,1
15692,29,2,37.2,29,2,1
15694,26,10,451.89,361,3,2
15695,267,3,81.44999999999997,267,1,1
15696,34,26,403.94,327,2,3
15699,18,3,50.38,18,3,1
15700,173,11,104.39,174,1,2
15701,3,44,228.64999999999995,111,3,3
15704,141,26,462.36,216,1,3
15705,202,2,75.9,202,1,1
15706,65,7,159.35,117,2,2
15707,36,42,170.42000000000004,87,2,3
15708,41,49,557.7999999999998,335,2,3
15709,284,2,36.8,284,1,1
15712,10,10,174.89999999999995,288,3,2
15713,144,1,53.1,144,1,1
15714,12,3,10.75,12,3,1
15716,146,13,70.21,258,1,2
15717,235,1,19.8,235,1,1
15719,33,175,1033.0800000000004,338,2,3
15720,25,32,198.05,25,3,3
15721,12,23,186.96000000000004,12,3,3
15722,36,15,429.75000000000006,291,2,2
15723,365,8,20.55,365,1,2
15724,285,1,23.4,285,1,1
15725,16,10,130.42999999999998,16,3,2
15727,17,68,1324.6800000000007,360,3,3
15729,213,1,15.0,213,1,1
15730,66,17,304.76,207,2,3
15732,213,3,51.00000000000001,213,1,1
15733,283,3,42.8,283,1,1
15734,115,4,57.0,201,1,1
15737,15,13,233.95,243,3,2
15738,19,35,976.69,327,3,3
15739,67,3,103.6,67,2,1
15740,50,1,24.9,50,2,1
15743,17,24,167.73,185,3,3
15745,20,13,201.21,237,3,2
15746,135,5,42.48,135,1,1
15747,13,17,207.16000000000003,173,3,3
15748,41,3,31.75,41,2,1
15749,236,3,13698.5,333,1,1
15750,3,51,417.85,284,3,3
15752,40,72,428.15,278,2,3
15754,52,7,105.33,247,2,2
15755,11,27,465.07,295,3,3
15756,62,34,90.83,250,2,3
15757,66,10,178.09999999999997,218,2,2
15758,25,1,29.700000000000006,25,3,1
15759,359,1,5.04,359,1,1
15762,66,11,151.49,78,2,2
15763,32,15,244.99,78,2,2
15764,89,45,794.6299999999999,277,2,3
15766,65,1,15.0,65,2,1
15768,204,6,71.5,226,1,2
15769,8,27,10867.38,337,3,3
15773,6,2,18.4,6,3,1
15774,69,5,75.0,69,2,1
15775,246,1,17.700000000000006,246,1,1
15776,134,5,69.82,134,1,1
15777,242,5,296.85,362,1,1
15780,243,9,160.1,358,1,2
15781,26,3,55.7,306,3,1
15782,10,9,481.22,90,3,2
15783,11,1,19.8,11,3,1
15785,33,19,449.02000000000015,296,2,3
15786,47,61,1195.53,115,2,3
15787,27,39,144.45000000000005,62,3,3
15789,359,5,56.94,359,1,1
15790,11,7,37.14,11,3,2
15791,44,10,244.7,205,2,2
15793,40,2,93.36,40,2,1
15795,150,12,198.37,150,1,2
15796,2,33,624.5300000000002,303,3,3
15797,305,1,244.8,305,1,1
15799,76,18,140.59,335,2,3
15800,108,26,181.64,247,1,3
15801,47,13,194.59,110,2,2
15803,52,2,119.54,52,2,1
15804,1,34,501.41000000000014,199,3,3
15805,24,68,1173.3200000000004,365,3,3
15806,47,4,139.85,277,2,1
15807,51,12,253.58,78,2,2
15808,307,25,441.25,362,1,3
15809,37,7,102.29,303,2,2
15810,171,16,253.70000000000005,297,1,3
15811,23,29,470.89000000000016,358,3,3
15812,108,11,479.2,190,1,2
15813,208,7,208.0,240,1,2
15814,17,15,492.5100000000001,51,3,2
15815,64,5,268.02,246,2,1
15819,50,24,318.57,277,2,3
15820,320,2,15.9,320,1,1
15821,45,12,93.25,62,2,2
15822,4,8,317.0,360,3,2
15825,173,5,59.22,173,1,1
15826,57,13,331.3400000000001,211,2,2
15827,74,23,390.91,317,2,3
15829,100,13,177.17999999999995,141,1,2
15830,38,4,53.36,38,2,1
15831,59,16,195.01,325,2,3
15832,255,12,179.79999999999995,255,1,2
15834,71,64,527.1799999999998,278,2,3
15835,45,12,205.48,331,2,2
15836,51,2,29.75,51,2,1
15837,65,5,85.5,65,2,1
15838,12,40,5408.04,311,3,3
15839,34,16,277.1,149,2,3
15840,59,5,72.36,173,2,1
15841,73,4,80.94,219,2,1
15843,304,3,43.2,304,1,1
15844,47,1,10.2,47,2,1
15845,18,25,703.4300000000002,338,3,3
15847,39,4,53.1,289,2,1
15850,20,23,55.96,169,3,3
15852,198,4,11.57,198,1,1
15853,52,6,21.22,52,2,2
15854,5,23,367.19999999999993,362,3,3
15855,137,13,142.29999999999995,264,1,2
15856,5,124,3059.1299999999987,358,3,3
15857,19,5,140.1,19,3,1
15858,16,34,196.54999999999995,290,3,3
15860,41,26,184.47,253,2,3
15861,13,100,528.4700000000001,268,3,3
15862,9,17,105.92000000000002,205,3,3
15863,26,3,21.4,193,3,1
15864,27,4,398.28000000000014,99,3,1
15865,41,7,116.9,214,2,2
15866,102,11,71.47000000000001,102,1,2
15867,6,95,919.6,362,3,3
15869,278,4,63.88999999999999,278,1,1
15870,33,24,148.94,33,2,3
15872,15,24,70.94999999999997,15,3,3
15874,64,25,1259.52,285,2,3
15877,2,29,105.09,18,3,3
15881,313,7,88.85000000000002,365,1,2
15882,199,1,5.9,199,1,1
15883,3,15,74.73,34,3,2
15885,94,1,17.700000000000006,94,1,1
15886,61,3,32.35,61,2,1
15888,81,2,14.07,81,2,1
15889,157,4,10.94,157,1,1
15891,227,11,112.78,227,1,2
15895,150,3,14.33,150,1,1
15897,195,6,26.65,195,1,2
15898,2,4,81.55,265,3,1
15900,24,6,30.28,24,3,2
15901,17,20,63.99,155,3,3
15903,10,17,1038.4800000000002,296,3,3
15904,9,9,36.96,9,3,2
15906,20,36,393.33,256,3,3
15907,4,47,238.41,211,3,3
15909,174,1,19.8,174,1,1
15910,1,52,206.56,317,3,3
15912,234,2,43.35,234,1,1
15916,17,31,311.07999999999987,331,3,3
15917,248,2,14.750000000000002,248,1,1
15918,191,5,34.550000000000004,272,1,1
15919,20,23,82.49000000000002,20,3,3
15920,155,11,22.880000000000006,155,1,2
15921,173,4,40.97,173,1,1
15925,195,2,22.4,195,1,1
15930,68,4,75.8,68,2,1
15932,5,16,300.02,290,3,3
15933,22,12,176.90000000000003,87,3,2
15935,240,4,323.94,242,1,1
15937,65,1,19.8,65,2,1
15939,135,13,1160.08,332,1,2
15942,134,2,57.7,134,1,1
15944,277,1,17.700000000000006,277,1,1
15947,83,7,301.96,83,2,2
15948,9,13,190.89,44,3,2
15949,17,4,67.64,72,3,1
15950,32,22,339.99000000000007,360,2,3
15951,9,10,154.25,286,3,2
15952,34,14,119.41,226,2,2
15953,16,16,264.81,332,3,3
15955,25,28,931.21,244,3,3
15957,32,8,42.97000000000001,32,2,2
15958,75,1,3.95,75,2,1
15963,20,7,111.56,46,3,2
15965,18,28,199.49000000000004,29,3,3
15967,24,17,63.95,319,3,3
15969,3,1,39.8,3,3,1
15970,304,2,33.0,304,1,1
15971,53,5,383.7,157,2,1
15974,40,41,717.5900000000001,289,2,3
15975,85,7,103.65,85,2,2
15976,166,26,89.25999999999998,221,1,3
15977,18,9,87.41000000000003,40,3,2
15978,78,6,132.28,78,2,2
15980,89,7,412.87,255,2,2
15981,25,22,614.5,255,3,3
15983,23,13,106.53,361,3,2
15984,3,46,398.7199999999999,339,3,3
15985,124,6,288.6,237,1,2
15986,31,2,30.0,31,2,1
15987,13,21,104.59,149,3,3
15988,20,3,34.7,20,3,1
15990,45,14,180.88,288,2,2
15992,4,1,13.52,4,3,1
15993,9,119,599.8899999999999,45,3,3
15994,55,7,107.15,55,2,2
15996,89,17,114.88000000000004,286,2,3
15998,37,115,733.42,363,2,3
16000,3,2,2771.4,3,3,1
16003,30,19,511.83,360,2,3
16005,13,41,99.64,271,3,3
16006,212,1,23.1,212,1,1
16007,48,82,384.52,216,2,3
16008,24,8,97.3,205,3,2
16009,33,18,201.21,160,2,3
16010,246,10,30.850000000000005,363,1,2
16011,9,43,680.8999999999997,363,3,3
16012,36,9,113.79,156,2,2
16013,8,37,8886.72,358,3,3
16014,153,31,136.86000000000004,292,1,3
16015,4,29,96.26,50,3,3
16016,4,29,213.18,227,3,3
16017,48,3,12.0,48,2,1
16018,40,8,170.97,181,2,2
16019,47,32,816.5900000000001,365,2,3
16020,17,11,206.29000000000005,66,3,2
16022,261,14,110.58,261,1,2
16023,47,12,51.14,267,2,2
16024,13,16,79.81,13,3,3
16025,30,5,84.9,30,2,1
16026,44,6,42.36,44,2,2
16027,138,3,176.25,219,1,1
16029,45,28,14748.47,359,2,3
16030,310,6,77.2,310,1,2
16031,93,25,98.70999999999998,248,1,3
16033,6,244,1933.61,361,3,3
16034,209,4,76.35,333,1,1
16036,88,10,162.09,264,2,2
16037,270,7,270.70000000000005,359,1,2
16038,8,7,171.50000000000003,202,3,2
16040,66,18,436.15,269,2,3
16041,142,1,208.8,142,1,1
16042,23,14,211.93,108,3,2
16043,38,8,130.7,318,2,2
16045,120,21,358.96,291,1,3
16049,41,59,181.09,76,2,3
16050,174,2,32.52,174,1,1
16052,55,6,60.5,55,2,2
16053,33,11,171.13000000000005,123,2,2
16054,146,10,98.98,146,1,2
16055,221,3,60.65,221,1,1
16056,46,16,166.07999999999996,46,2,3
16057,17,31,574.4,285,3,3
16059,72,26,200.25000000000009,328,2,3
16062,10,15,298.94,365,3,2
16063,261,4,57.10000000000001,261,1,1
16066,17,18,185.62,62,3,3
16070,23,5,164.70000000000005,33,3,1
16071,45,4,58.540000000000006,45,2,1
16072,289,4,162.85,289,1,1
16076,4,28,524.97,209,3,3
16079,17,9,533.88,41,3,2
16080,82,1,41.6,82,2,1
16081,57,40,476.8899999999999,260,2,3
16083,101,3,235.79999999999995,101,1,1
16084,300,13,194.25,300,1,2
16085,24,34,236.17,321,3,3
16086,60,5,120.64,201,2,1
16091,155,1,15.0,155,1,1
16092,115,9,146.39999999999995,255,1,2
16093,107,1,17.0,107,1,1
16094,12,14,224.62,220,3,2
16096,265,3,64.98,265,1,1
16097,241,3,55.3,241,1,1
16098,88,13,390.4500000000001,299,2,2
16099,138,6,109.5,226,1,2
16101,71,16,266.98,71,2,3
16102,43,15,423.36,129,2,2
16103,8,9,238.54,234,3,2
16104,62,4,73.9,62,2,1
16105,249,1,20.4,249,1,1
16106,66,2,28.28,66,2,1
16107,104,4,392.4,184,1,1
16108,85,14,279.00000000000006,85,2,2
16109,219,3,47.64,219,1,1
16110,46,71,312.1400000000001,312,2,3
16112,334,1,4.5600000000000005,334,1,1
16113,184,7,44.2,184,1,2
16114,171,2,34.65000000000001,171,1,1
16115,10,60,352.3,293,3,3
16116,212,7,167.82,212,1,2
16117,190,3,23.73,190,1,1
16119,9,3,80.4,73,3,1
16120,60,4,248.48,60,2,1
16121,58,44,204.67000000000004,216,2,3
16122,113,5,72.72,333,1,1
16123,52,2,30.0,52,2,1
16124,318,1,33.9,318,1,1
16126,30,19,1079.75,297,2,3
16127,40,13,202.48,40,2,2
16128,18,19,373.66,283,3,3
16131,52,12,616.52,240,2,2
16133,4,57,1716.15,319,3,3
16134,22,4,63.3,360,3,1
16135,263,4,61.95,263,1,1
16136,60,12,186.66000000000003,278,2,2
16139,19,6,87.7,113,3,2
16140,66,6,78.98,66,2,2
16141,89,6,117.49,89,2,2
16142,250,10,160.38,250,1,2
16143,4,17,266.6,355,3,3
16145,9,47,743.1300000000001,360,3,3
16146,204,7,135.49,233,1,2
16147,134,3,55.5,134,1,1
16148,297,1,76.32000000000002,297,1,1
16149,5,3,48.8,5,3,1
16150,43,16,298.50000000000006,271,2,3
16152,269,3,193.5,269,1,1
16153,50,20,367.29,355,2,3
16156,9,23,503.99,311,3,3
16157,16,5,132.15,73,3,1
16159,282,2,45.0,282,1,1
16160,86,3,86.94,86,2,1
16161,2,85,1034.95,360,3,3
16163,233,1,415.00000000000006,233,1,1
16164,18,7,259.76,43,3,2
16168,34,19,979.16,320,2,3
16169,9,18,363.01999999999987,76,3,3
16170,51,14,174.82000000000005,249,2,2
16172,96,13,206.12,242,1,2
16173,16,21,360.58,99,3,3
16174,127,8,565.95,152,1,2
16175,95,9,159.90999999999997,241,1,2
16177,51,2,34.8,51,2,1
16178,139,2,48.0,139,1,1
16179,61,1,20.28,61,2,1
16180,101,40,1966.55,253,1,3
16181,74,1,19.8,74,2,1
16182,73,3,556.8,131,2,1
16183,68,5,107.13,68,2,1
16184,65,8,196.24,212,2,2
16185,17,8,114.45,233,3,2
16186,23,38,697.9199999999997,242,3,3
16187,32,62,1435.37,285,2,3
16188,45,15,170.86,243,2,2
16189,16,2,29.95,16,3,1
16190,41,1,89.85,41,2,1
16191,3,34,1645.34,361,3,3
16193,237,1,15.0,237,1,1
16198,76,4,117.3,76,2,1
16200,5,23,124.0,165,3,3
16201,4,17,281.6,110,3,3
16202,361,3,30.12,361,1,1
16203,59,4,68.4,148,2,1
16204,24,9,66.75,24,3,2
16205,31,21,196.11999999999995,180,2,3
16206,55,14,88.26,328,2,2
16207,26,3,46.9,26,3,1
16208,45,11,84.96,290,2,2
16209,89,10,1486.7700000000002,247,2,2
16210,2,18,1582.18,362,3,3
16211,89,3,37.6,89,2,1
16212,20,10,189.29999999999995,284,3,2
16213,79,2,27.6,79,2,1
16214,171,8,147.72,270,1,2
16215,81,3,60.90000000000001,81,2,1
16216,268,8,157.63000000000005,268,1,2
16217,236,2,30.65,283,1,1
16218,30,16,753.4199999999997,255,2,3
16221,37,14,87.50000000000001,276,2,2
16222,319,27,175.25,319,1,3
16224,58,18,269.88000000000005,250,2,3
16225,150,26,162.19,278,1,3
16226,208,3,148.5,236,1,1
16229,88,10,278.26,213,2,2
16230,190,6,94.7,221,1,2
16232,44,7,145.0,216,2,2
16233,72,2,39.84,72,2,1
16235,41,8,198.34,333,2,2
16236,79,2,30.76,79,2,1
16239,190,2,90.6,190,1,1
16240,25,23,764.1199999999999,78,3,3
16241,10,135,467.7099999999999,340,3,3
16242,9,58,784.98,278,3,3
16243,34,13,155.83999999999997,55,2,2
16244,212,6,105.9,212,1,2
16245,24,19,270.16,257,3,3
16247,171,3,24.81,171,1,1
16248,62,1,17.700000000000006,62,2,1
16249,53,14,316.4500000000001,240,2,2
16250,262,2,35.4,262,1,1
16253,67,28,863.9900000000004,256,2,3
16255,17,50,444.35000000000014,340,3,3
16256,267,4,204.3,267,1,1
16257,177,1,21.95,177,1,1
16258,46,27,978.1699999999997,220,2,3
16260,51,6,386.15,51,2,2
16261,18,23,125.98000000000002,247,3,3
16265,10,55,1165.89,365,3,3
16266,74,17,178.97,207,2,3
16268,72,11,203.44000000000003,72,2,2
16270,354,15,271.0,354,1,2
16271,16,25,218.37,359,3,3
16272,117,5,85.44999999999997,117,1,1
16275,197,9,148.01,197,1,2
16276,177,2,117.0,177,1,1
16278,101,4,67.9,101,1,1
